100	1.837e-007
200	3.03984e-007
300	4.70604e-007
400	6.62271e-007
500	6.55062e-007
600	8.09455e-007
700	8.75609e-007
800	1.05308e-006
900	1.01015e-006
1000	1.39451e-006
